url,category,timestamp,timeelapse
https://data.gov.uk,education,1685800335911552690,0.0
https://data.gov.uk/dataset/e10074d0-8719-4e85-a204-38b22f19dcc6/criminal-investigation-data,education,1685800582123263121,246211710464.0
https://data.gov.uk/dataset/66a4e7f9-034a-4dc2-a8f7-c0ea8983596c/historic-buildings-at-risk,technology,1685800686304272881,104181009664.0
https://data.gov.uk/dataset/2dd26a94-1af5-41ab-b922-af29c45f45fe/bonus-data,education,1685800844377778918,158073506048.0
https://data.gov.uk/dataset/23f3752c-64ff-4b46-8ba3-46bcb6b02095/estates-data,transport,1685800898142187855,53764408832.0
https://catalog.data.gov/dataset/hud-low-and-moderate-income-areas,finance,1685800966376264727,68234076928.0
https://data.gov.uk/dataset/fc33d380-6de5-44ed-ba0d-f44d206be54f/intangibles-survey,education,1685801011154267882,44778003200.0
https://data.gov.uk/dataset/a6878275-2411-4231-a490-82ca2985dd60/cctv-survey,Agriculture,1685801027477316379,16323048448.0
https://data.gov.uk/dataset/ad1ad3ae-84d0-4b6e-9209-05334ad7a85b/compliance-perceptions-survey-cps-data,education,1685801104065480546,76588164096.0
https://data.gov.uk/dataset/7a51dcb3-a06e-4a59-aa9a-ebf64c6790f9/ukti-performance-and-impact-monitoring-survey-pims,Agriculture,1685801437724984957,333659504384.0
https://data.gov.uk/dataset/e2e05aaf-5edd-4188-b243-69ae239f91c3/health-and-safety-incidents,transport,1685801516858779688,79133794816.0
https://data.gov.uk/dataset/d22790e9-f2b1-43a6-a1ba-7c9bd4e8e4fc/health-in-pregnancy-grant-hipg,education,1685801575848763210,58989983488.0
https://data.gov.uk/dataset/da412812-ba2a-4163-adf2-c94c2c3eae3c/health-in-pregnancy-grant-hipg,education,1685801589086287963,13237524736.0
https://data.gov.uk/dataset/f6d943da-d218-4175-920e-537de9ab32cc/children-s-social-care-data-in-england-2019,education,1685801617030305877,27944017920.0
https://data.gov.uk/dataset/611517ff-01eb-4957-95da-b2b849ea01b8/children-s-social-care-data-for-the-ofsted-annual-report-2017-18,education,1685801645353827774,28323522048.0
https://data.gov.uk/dataset/0eefa6ee-9768-4ce7-8e4f-958f09ee1c97/children-s-social-care-data-for-the-ofsted-annual-report-2016-17,education,1685801674067043534,28713215744.0
https://data.gov.uk/dataset/99828303-8a15-4ce3-934e-d268779911cc/ex46-credibility-check-data,education,1685801795367703841,121300660224.0
https://data.gov.uk/dataset/c4ebb38c-2cdd-481c-84ae-3134a4b3c51c/criminal-investigation-data,education,1685801809372313359,14004609536.0
https://data.gov.uk/dataset/2a85677b-4692-4761-b823-941a019b9b13/crown-prosecution-service-website-data,education,1685801870447919345,61075606016.0
https://data.gov.uk/dataset/33279f4e-ddc0-4629-b2d4-5c014b2aab43/crown-prosecution-service-workforce-diversity-data-2009-2010,finance,1685801946826479204,76378559744.0
https://data.gov.uk/dataset/eafdb1b0-da2c-4860-b8ff-4c01c15fac7a/conditional-cautioning-data-q2-2013-2014,education,1685802300130053198,353303574016.0
https://data.gov.uk/dataset/ba582dcc-fd63-4e94-83b5-8dc7f27120eb/rail-health-and-safety,transport,1685802382564395911,82434342912.0
https://data.gov.uk/dataset/2b69a307-c4cb-4573-a2bc-27390d77378e/transport-connectivity-statistics-england,technology,1685802601799154419,219234758400.0
https://data.gov.uk/dataset/adfaeb31-09d7-4a5f-93d9-dc911409d304/hmrc-data-catalogue,education,1685803262610185649,660811031296.0
https://data.gov.uk/dataset/7b232689-92ef-4f89-a490-559c21057f5a/biotoxin-results-for-england-and-wales,climate_environment,1685803340834489059,78224303360.0
https://data.gov.uk/dataset/9a86b044-58a3-46d0-8455-5046f5769627/phytoplankton-results-for-england-and-wales,climate_environment,1685803364077378755,23242889728.0
https://data.gov.uk/dataset/11581656-7cfc-4ee5-967b-0cc04fcae06b/vocational-qualifications,transport,1685803726216683019,362139304192.0
https://data.gov.uk/dataset/73300633-8277-4551-9dcc-29bceb41a650/internal-audit-plan,education,1685804033036942788,306820259840.0
https://data.gov.uk/dataset/cf5d0801-4f6b-4afc-9960-3d792bfc8b4f/poultry-inspection-assistant,health,1685804175730611341,142693668608.0
https://data.gov.uk/dataset/03452914-7ba7-460d-9038-8eec759cfb76/scheduled-dairy-visits,Agriculture,1685804219700179218,43969567744.0
https://data.gov.uk/dataset/fe259fca-a1ee-4621-9b18-a5661fb31aaf/send-money-to-someone-in-prison-performance-data,education,1685804366306064810,146605885696.0
https://data.gov.uk/dataset/021c6720-4e5b-4204-884d-c6d8e265d086/find-an-energy-certificate-performance-data,education,1685804391013934557,24707869696.0
https://data.gov.uk/dataset/6a85bbee-4fe1-4290-8c69-d8388051f9d9/claim-crown-court-defence-performance-data,education,1685804404290374322,13276439808.0
https://data.gov.uk/dataset/b8f6e852-76fd-4cb3-b5ff-01027111a311/gov-uk-pay-performance-data,education,1685804418317060769,14026686464.0
https://data.gov.uk/dataset/44bee35c-0ed4-4b69-9780-be22f0f1e517/opg-complete-the-deputy-report-performance-data,education,1685804445999045176,27681984256.0
https://data.gov.uk/dataset/745b2d6b-a185-4e19-86ee-96d764c536c9/opg-use-a-lasting-power-of-attorney-performance-data,education,1685804489237385655,43238340608.0
