url,category,timestamp
https://www.data.gov.uk/dataset/ba703eb6-8a84-45e1-94ed-b529bb35099f/security-audit-schedule,education,1700246614188119289
https://www.data.gov.uk/dataset/82fca385-d625-41a7-981a-06959858c3aa/laundry-garments,technology,1700246665004496250
https://www.data.gov.uk/dataset/9c503b3a-7ea7-4289-a735-79f7ef2c4736/child-tax-credit-and-working-tax-credit-statistics-small-area-data,finance,1700246693748905213
https://www.data.gov.uk/dataset/5908f917-7dfa-451d-81ac-e942e00884a2/hmrc-survey-of-personal-incomes-spi,finance,1700246711181472561
https://www.data.gov.uk/dataset/1b81b2fa-74a5-4b39-800f-af59876f422e/tax-credits,finance,1700246801782300411
https://www.data.gov.uk/dataset/01e34579-6fd6-4ba3-90f6-975ed3800690/insurance-premium-tax,finance,1700246833293116093
https://www.data.gov.uk/dataset/d7c8a3ae-aa07-46ad-a0ab-16922318b710/helpline-database-for-childcare-affordability-pilots-cap09,finance,1700246856137747774
https://www.data.gov.uk/dataset/1aa417fa-3ebf-4485-8b0c-621c7bd79ad4/revenue-based-taxes-and-benefits-income-tax-statistics-and-distributions,finance,1700246861901428842
https://www.data.gov.uk/dataset/97d5193c-728e-475c-be0c-1847d314cb5c/revenue-based-taxes-and-benefits-capital-gains-tax,finance,1700246863701180996
https://www.data.gov.uk/dataset/c2797daf-86ae-456b-8786-90d9f07dddd8/national-statistics-review-of-tax-credit-statistics-results,finance,1700246868891909337
https://www.data.gov.uk/dataset/2a3b24a3-946f-42b7-a9f9-4be08dab056d/income-tax-deducted-from-pay-statistics,finance,1700246871588151955
https://www.data.gov.uk/dataset/0e48f9cb-60c2-4417-991a-c660a8f4d0a0/non-steps-strategic-transfer-of-the-estate-to-the-private-sector-information-contract-timber-procurement-policy,climate_environment,1700246873596019369
https://www.data.gov.uk/dataset/619d60b4-1f93-47f6-a797-ca9a62043ca9/insurance-premium-tax,finance,1700246898022457931
https://www.data.gov.uk/dataset/6550f51c-95fe-416b-aa6f-0c46168fce66/child-tax-credit-and-working-tax-credit-statistics-provisional,finance,1700246941467152692
https://www.data.gov.uk/dataset/63d1a3b3-bba5-49cc-ac72-03a60b41023b/revenue-based-taxes-and-benefits-research-and-development-tax-credits,finance,1700246942746797261
https://www.data.gov.uk/dataset/52d4f082-f539-4806-83a9-a67537394587/revenue-based-taxes-and-benefits-taxable-benefits-in-kind-and-expenses-payments,finance,1700246944104422820
https://www.data.gov.uk/dataset/30abcffd-ee74-4ca8-98d2-b09796cf292e/alcohol-duties-factsheet,health,1700246946217032431
https://www.data.gov.uk/dataset/26662fdb-c230-4310-b16f-33a8ff472560/revenue-based-taxes-and-benefits-non-domestic-rating-in-england-and-wales,finance,1700246947615079971
https://www.data.gov.uk/dataset/5ab426d7-0409-4612-ac0b-f818eff4f3ea/revenue-based-taxes-and-benefits-stamp-duties,finance,1700246951397872542
https://www.data.gov.uk/dataset/5407af5e-03a4-48dc-81aa-65037a4d837e/revenue-based-taxes-and-benefits-child-benefit-statistics,finance,1700246953056249868
https://www.data.gov.uk/dataset/2e6d4195-b028-4465-94b2-59b99b7433f9/tax-credits,finance,1700246976517475022
https://www.data.gov.uk/dataset/1e542d11-1335-4e87-accd-4607477a4e4e/income-tax,finance,1700246979111254076
https://www.data.gov.uk/dataset/73fc2d12-c6e5-4986-aa51-a71852453d8a/helpline-database-for-childcare-affordability-pilots-cap09,finance,1700246999074770795
https://www.data.gov.uk/dataset/73fc2d12-c6e5-4986-aa51-a71852453d8a/helpline-database-for-childcare-affordability-pilots-cap09,finance,1700246999122830421
https://www.data.gov.uk/dataset/dd196518-9447-40ad-a097-f0a055b07af1/product-recalls-and-withdrawals,Agriculture,1700247017663421162
https://www.data.gov.uk/dataset/e4eddf62-09b4-4cf5-b5b2-acf63e0097cb/hmrc-prompt-payment-data,finance,1700247063892800709
https://www.data.gov.uk/dataset/43e32dfc-46d3-4445-8c1e-f6172db3aa7d/ni-194c-air-quality-percentage-reduction-in-nox-and-primary-pm10-emissions-through-local-authority-s-estate-and-operations-emissions-of-pm10,climate_environment,1700247148056991124
https://www.data.gov.uk/dataset/a312c628-97b4-4d1c-95d6-8304ed8687ed/local-authority-recycling-rates,climate_environment,1700247149238905140
https://www.data.gov.uk/dataset/a1e0d86a-23fb-4eaa-91ba-707bf7a1b931/workforce-management-information-department-of-energy-and-climate-change,climate_environment,1700247170304431271
https://www.data.gov.uk/dataset/9d826d5d-af76-4846-99d7-0f6c9d2cede1/senior-civil-service-pay,transport,1700247173623539409
https://www.data.gov.uk/dataset/04d3b25c-cd87-4866-9cc0-40997f40496e/department-for-education-12-months-leavers,education,1700247182242408206
https://www.data.gov.uk/dataset/75bf8e20-6655-416d-96cc-710e97d2ff2e/litter-and-detritus,climate_environment,1700247196454794716
https://www.data.gov.uk/dataset/b01f647c-34a1-425e-b5cc-eae1995075d3/ni-170-previously-developed-land-that-has-been-vacant-or-derelict-for-more-than-5-years,climate_environment,1700247273387492897
https://www.data.gov.uk/dataset/c503f327-d9a6-4568-9387-bbcbf7e0b641/local-pollution-control-statistics-in-england-and-wales,climate_environment,1700247295041893902
https://www.data.gov.uk/dataset/caaf8fcb-2721-49fe-b5a4-0b4e89d5f24f/pension-landscape-and-charging-survey,finance,1700247328973514189
https://www.data.gov.uk/dataset/c6ac01e2-17f5-4e81-b20a-6832ebe41b4c/the-concessionary-fuel-system-confuel-3,technology,1700247331754618689
https://www.data.gov.uk/dataset/d23ce25d-e12a-4ace-938e-aead147dea0a/tardis-investigation,climate_environment,1700247337628382316
https://www.data.gov.uk/dataset/0d754feb-fe27-4780-8667-1ce5dec3fa6e/review-of-tax-arrangements-of-public-sector-appointees,finance,1700247366090667729
https://www.data.gov.uk/dataset/2a6193f7-1da0-49ef-aff0-cdefe2903b69/information-asset-register,education,1700247375767133328
https://www.data.gov.uk/dataset/29f356d9-6a0f-44f0-8e02-0e5b9e491743/cabinet-office-annual-report-and-accounts-2014-15,health,1700247398214341094
https://www.data.gov.uk/dataset/e8ddab28-f187-4b33-a22a-cf86b9f6f139/environmental-regulations-unit-database,climate_environment,1700247404999818257
https://www.data.gov.uk/dataset/e41f6e85-b5b6-4027-b2c0-51634b963b62/personnel-information-management-system-pims-sd,education,1700247430286341618
https://www.data.gov.uk/dataset/52ce3609-0370-44d8-a6bf-c3834d72878f/overpayment-archive-database,finance,1700247441327974055
https://www.data.gov.uk/dataset/ac8be1d5-ee8c-4f0e-9124-dbb44cb77962/sheep-goat-conditions,Agriculture,1703593567677338157
https://www.data.gov.uk/dataset/ba703eb6-8a84-45e1-94ed-b529bb35099f/security-audit-schedule,education,1703593584170361193
https://www.data.gov.uk/dataset/82fca385-d625-41a7-981a-06959858c3aa/laundry-garments,technology,1703593612229651638
https://www.data.gov.uk/dataset/551a3c18-ade8-4946-bc31-4fc6b5b063fd/ukti-tax-arrangements-for-off-payroll-appointees,finance,1703593620277541836
https://www.data.gov.uk/dataset/1b81b2fa-74a5-4b39-800f-af59876f422e/tax-credits,finance,1703593645120982790
https://www.data.gov.uk/dataset/0e48f9cb-60c2-4417-991a-c660a8f4d0a0/non-steps-strategic-transfer-of-the-estate-to-the-private-sector-information-contract-timber-procurement-policy,climate_environment,1703593652481127550
https://www.data.gov.uk/dataset/01e34579-6fd6-4ba3-90f6-975ed3800690/insurance-premium-tax,finance,1703593672150438106
https://www.data.gov.uk/dataset/6d25d77b-e4d1-441e-97db-fc226c015ae4/cost-management-and-efficiency,climate_environment,1703593687291130403
https://www.data.gov.uk/dataset/d7c8a3ae-aa07-46ad-a0ab-16922318b710/helpline-database-for-childcare-affordability-pilots-cap09,finance,1703593690160450877
https://www.data.gov.uk/dataset/bfa85f89-0c6e-4b8f-823e-b4dc3c12ed4c/customer-experience-survey,climate_environment,1703593702801051366
https://www.data.gov.uk/dataset/9c503b3a-7ea7-4289-a735-79f7ef2c4736/child-tax-credit-and-working-tax-credit-statistics-small-area-data,finance,1703593722816319754
https://www.data.gov.uk/dataset/5908f917-7dfa-451d-81ac-e942e00884a2/hmrc-survey-of-personal-incomes-spi,finance,1703593729457183098
https://www.data.gov.uk/dataset/fde03a75-95af-4867-9874-e406531e644c/revenue-based-taxes-and-benefits-personal-tax-credits,finance,1703593750453748030
https://www.data.gov.uk/dataset/f3760875-a539-480c-b924-ee7ba4a763ee/child-tax-credit-and-working-tax-credit-statistics-finalised-award,finance,1703593752291743145
https://www.data.gov.uk/dataset/1aa417fa-3ebf-4485-8b0c-621c7bd79ad4/revenue-based-taxes-and-benefits-income-tax-statistics-and-distributions,finance,1703593753488840165
https://www.data.gov.uk/dataset/97d5193c-728e-475c-be0c-1847d314cb5c/revenue-based-taxes-and-benefits-capital-gains-tax,finance,1703593755382553070
https://www.data.gov.uk/dataset/c2797daf-86ae-456b-8786-90d9f07dddd8/national-statistics-review-of-tax-credit-statistics-results,finance,1703593772009925910
https://www.data.gov.uk/dataset/2a3b24a3-946f-42b7-a9f9-4be08dab056d/income-tax-deducted-from-pay-statistics,finance,1703593774109674974
https://www.data.gov.uk/dataset/6550f51c-95fe-416b-aa6f-0c46168fce66/child-tax-credit-and-working-tax-credit-statistics-provisional,finance,1703593778091709078
https://www.data.gov.uk/dataset/63d1a3b3-bba5-49cc-ac72-03a60b41023b/revenue-based-taxes-and-benefits-research-and-development-tax-credits,finance,1703593779883787958
https://www.data.gov.uk/dataset/52d4f082-f539-4806-83a9-a67537394587/revenue-based-taxes-and-benefits-taxable-benefits-in-kind-and-expenses-payments,finance,1703593781991639941
https://www.data.gov.uk/dataset/30abcffd-ee74-4ca8-98d2-b09796cf292e/alcohol-duties-factsheet,health,1703593784179788450
https://www.data.gov.uk/dataset/30abcffd-ee74-4ca8-98d2-b09796cf292e/alcohol-duties-factsheet,health,1703593784278789840
https://www.data.gov.uk/dataset/26662fdb-c230-4310-b16f-33a8ff472560/revenue-based-taxes-and-benefits-non-domestic-rating-in-england-and-wales,finance,1703593786533681109
https://www.data.gov.uk/dataset/26662fdb-c230-4310-b16f-33a8ff472560/revenue-based-taxes-and-benefits-non-domestic-rating-in-england-and-wales,finance,1703593786552381030
https://www.data.gov.uk/dataset/5ab426d7-0409-4612-ac0b-f818eff4f3ea/revenue-based-taxes-and-benefits-stamp-duties,finance,1703593788751984821
https://www.data.gov.uk/dataset/5ab426d7-0409-4612-ac0b-f818eff4f3ea/revenue-based-taxes-and-benefits-stamp-duties,finance,1703593788788653647
https://www.data.gov.uk/dataset/5407af5e-03a4-48dc-81aa-65037a4d837e/revenue-based-taxes-and-benefits-child-benefit-statistics,finance,1703593790982844585
https://www.data.gov.uk/dataset/5407af5e-03a4-48dc-81aa-65037a4d837e/revenue-based-taxes-and-benefits-child-benefit-statistics,finance,1703593791012725884
https://www.data.gov.uk/dataset/2e6d4195-b028-4465-94b2-59b99b7433f9/tax-credits,finance,1703593816887482434
https://www.data.gov.uk/dataset/1e542d11-1335-4e87-accd-4607477a4e4e/income-tax,finance,1703593818847662795
https://www.data.gov.uk/dataset/619d60b4-1f93-47f6-a797-ca9a62043ca9/insurance-premium-tax,finance,1703593844466494427
https://www.data.gov.uk/dataset/73fc2d12-c6e5-4986-aa51-a71852453d8a/helpline-database-for-childcare-affordability-pilots-cap09,finance,1703593868030874041
https://www.data.gov.uk/dataset/dd196518-9447-40ad-a097-f0a055b07af1/product-recalls-and-withdrawals,Agriculture,1703593921127219324
https://www.data.gov.uk/dataset/c87e64e8-97d0-40ea-b124-ebdf72ac6037/director-and-senior-management-team-expenses,health,1703593955909729746
https://www.data.gov.uk/dataset/e4eddf62-09b4-4cf5-b5b2-acf63e0097cb/hmrc-prompt-payment-data,finance,1703594001399746790
https://www.data.gov.uk/dataset/c503f327-d9a6-4568-9387-bbcbf7e0b641/local-pollution-control-statistics-in-england-and-wales,climate_environment,1703594006629974178
https://www.data.gov.uk/dataset/d1a450b4-335c-49af-9bd9-db6ebf6a378e/beis-prompt-payment-data,technology,1703594044115427886
https://www.data.gov.uk/dataset/8cb8af1d-b4c1-4e21-b70c-7567d2b35d84/quality-indicators-of-electricity-and-gas-use-at-regional-and-local-authority-level,climate_environment,1703594097558110347
https://www.data.gov.uk/dataset/a312c628-97b4-4d1c-95d6-8304ed8687ed/local-authority-recycling-rates,climate_environment,1703594128307056356
https://www.data.gov.uk/dataset/a1e0d86a-23fb-4eaa-91ba-707bf7a1b931/workforce-management-information-department-of-energy-and-climate-change,climate_environment,1703594150679620340
https://www.data.gov.uk/dataset/b7d1a6b6-af75-4f34-af29-512407846bb9/beis-annual-reports-and-accounts,climate_environment,1703594236525654538
https://www.data.gov.uk/dataset/d9908e58-0751-4e24-a40a-c6571c1cab4a/fuel-concessionaire-customer-accounts,education,1703594263967555187
https://www.data.gov.uk/dataset/04d3b25c-cd87-4866-9cc0-40997f40496e/department-for-education-12-months-leavers,education,1703594276179300777
https://www.data.gov.uk/dataset/c6ac01e2-17f5-4e81-b20a-6832ebe41b4c/the-concessionary-fuel-system-confuel-3,technology,1703594277424943797
