url,category,timestamp
https://www.data.gov.uk/dataset/ba703eb6-8a84-45e1-94ed-b529bb35099f/security-audit-schedule,education,1700764597020129908
https://www.data.gov.uk/dataset/82fca385-d625-41a7-981a-06959858c3aa/laundry-garments,technology,1700764605341700881
https://www.data.gov.uk/dataset/5908f917-7dfa-451d-81ac-e942e00884a2/hmrc-survey-of-personal-incomes-spi,finance,1700764634918839737
https://www.data.gov.uk/dataset/9c503b3a-7ea7-4289-a735-79f7ef2c4736/child-tax-credit-and-working-tax-credit-statistics-small-area-data,finance,1700764635689580587
https://www.data.gov.uk/dataset/6d25d77b-e4d1-441e-97db-fc226c015ae4/cost-management-and-efficiency,climate_environment,1700764648750340435
https://www.data.gov.uk/dataset/bfa85f89-0c6e-4b8f-823e-b4dc3c12ed4c/customer-experience-survey,climate_environment,1700764650747864182
https://www.data.gov.uk/dataset/fde03a75-95af-4867-9874-e406531e644c/revenue-based-taxes-and-benefits-personal-tax-credits,finance,1700764659973530194
https://www.data.gov.uk/dataset/f3760875-a539-480c-b924-ee7ba4a763ee/child-tax-credit-and-working-tax-credit-statistics-finalised-award,finance,1700764661097190840
https://www.data.gov.uk/dataset/1b81b2fa-74a5-4b39-800f-af59876f422e/tax-credits,finance,1700764684059282461
https://www.data.gov.uk/dataset/01e34579-6fd6-4ba3-90f6-975ed3800690/insurance-premium-tax,finance,1700764697849237524
https://www.data.gov.uk/dataset/d7c8a3ae-aa07-46ad-a0ab-16922318b710/helpline-database-for-childcare-affordability-pilots-cap09,finance,1700764700262827710
https://www.data.gov.uk/dataset/0e48f9cb-60c2-4417-991a-c660a8f4d0a0/non-steps-strategic-transfer-of-the-estate-to-the-private-sector-information-contract-timber-procurement-policy,climate_environment,1700764715584866424
https://www.data.gov.uk/dataset/1aa417fa-3ebf-4485-8b0c-621c7bd79ad4/revenue-based-taxes-and-benefits-income-tax-statistics-and-distributions,finance,1700764725958486864
https://www.data.gov.uk/dataset/97d5193c-728e-475c-be0c-1847d314cb5c/revenue-based-taxes-and-benefits-capital-gains-tax,finance,1700764727767629752
https://www.data.gov.uk/dataset/c2797daf-86ae-456b-8786-90d9f07dddd8/national-statistics-review-of-tax-credit-statistics-results,finance,1700764729615076906
https://www.data.gov.uk/dataset/2a3b24a3-946f-42b7-a9f9-4be08dab056d/income-tax-deducted-from-pay-statistics,finance,1700764731300867430
https://www.data.gov.uk/dataset/ac8be1d5-ee8c-4f0e-9124-dbb44cb77962/sheep-goat-conditions,Agriculture,1700764759062153769
https://www.data.gov.uk/dataset/c87e64e8-97d0-40ea-b124-ebdf72ac6037/director-and-senior-management-team-expenses,health,1700764763338864784
https://www.data.gov.uk/dataset/619d60b4-1f93-47f6-a797-ca9a62043ca9/insurance-premium-tax,finance,1700764767294793418
https://www.data.gov.uk/dataset/e4eddf62-09b4-4cf5-b5b2-acf63e0097cb/hmrc-prompt-payment-data,finance,1700764785513863743
https://www.data.gov.uk/dataset/43e32dfc-46d3-4445-8c1e-f6172db3aa7d/ni-194c-air-quality-percentage-reduction-in-nox-and-primary-pm10-emissions-through-local-authority-s-estate-and-operations-emissions-of-pm10,climate_environment,1700764837532125288
https://www.data.gov.uk/dataset/a1e0d86a-23fb-4eaa-91ba-707bf7a1b931/workforce-management-information-department-of-energy-and-climate-change,climate_environment,1700764847742186667
https://www.data.gov.uk/dataset/9d826d5d-af76-4846-99d7-0f6c9d2cede1/senior-civil-service-pay,education,1700764854019416967
https://www.data.gov.uk/dataset/a312c628-97b4-4d1c-95d6-8304ed8687ed/local-authority-recycling-rates,climate_environment,1700764859928529464
https://www.data.gov.uk/dataset/ac8be1d5-ee8c-4f0e-9124-dbb44cb77962/sheep-goat-conditions,Agriculture,1703553318321319988
https://www.data.gov.uk/dataset/ba703eb6-8a84-45e1-94ed-b529bb35099f/security-audit-schedule,education,1703553337248874053
https://www.data.gov.uk/dataset/82fca385-d625-41a7-981a-06959858c3aa/laundry-garments,technology,1703553342916419430
https://www.data.gov.uk/dataset/551a3c18-ade8-4946-bc31-4fc6b5b063fd/ukti-tax-arrangements-for-off-payroll-appointees,finance,1703553383514523435
https://www.data.gov.uk/dataset/1b81b2fa-74a5-4b39-800f-af59876f422e/tax-credits,finance,1703553395777711831
https://www.data.gov.uk/dataset/0e48f9cb-60c2-4417-991a-c660a8f4d0a0/non-steps-strategic-transfer-of-the-estate-to-the-private-sector-information-contract-timber-procurement-policy,climate_environment,1703553414473019494
https://www.data.gov.uk/dataset/01e34579-6fd6-4ba3-90f6-975ed3800690/insurance-premium-tax,finance,1703553424069574927
https://www.data.gov.uk/dataset/d7c8a3ae-aa07-46ad-a0ab-16922318b710/helpline-database-for-childcare-affordability-pilots-cap09,finance,1703553427440469047
https://www.data.gov.uk/dataset/6d25d77b-e4d1-441e-97db-fc226c015ae4/cost-management-and-efficiency,climate_environment,1703553441193524397
https://www.data.gov.uk/dataset/bfa85f89-0c6e-4b8f-823e-b4dc3c12ed4c/customer-experience-survey,climate_environment,1703553444230238575
https://www.data.gov.uk/dataset/5908f917-7dfa-451d-81ac-e942e00884a2/hmrc-survey-of-personal-incomes-spi,finance,1703553481810203289
https://www.data.gov.uk/dataset/9c503b3a-7ea7-4289-a735-79f7ef2c4736/child-tax-credit-and-working-tax-credit-statistics-small-area-data,finance,1703553482617945373
https://www.data.gov.uk/dataset/f3760875-a539-480c-b924-ee7ba4a763ee/child-tax-credit-and-working-tax-credit-statistics-finalised-award,finance,1703553489028404216
https://www.data.gov.uk/dataset/fde03a75-95af-4867-9874-e406531e644c/revenue-based-taxes-and-benefits-personal-tax-credits,finance,1703553495198717953
https://www.data.gov.uk/dataset/1aa417fa-3ebf-4485-8b0c-621c7bd79ad4/revenue-based-taxes-and-benefits-income-tax-statistics-and-distributions,finance,1703553496277774147
https://www.data.gov.uk/dataset/97d5193c-728e-475c-be0c-1847d314cb5c/revenue-based-taxes-and-benefits-capital-gains-tax,finance,1703553504312979777
https://www.data.gov.uk/dataset/c2797daf-86ae-456b-8786-90d9f07dddd8/national-statistics-review-of-tax-credit-statistics-results,finance,1703553505128735562
https://www.data.gov.uk/dataset/2a3b24a3-946f-42b7-a9f9-4be08dab056d/income-tax-deducted-from-pay-statistics,finance,1703553507048466050
https://www.data.gov.uk/dataset/6550f51c-95fe-416b-aa6f-0c46168fce66/child-tax-credit-and-working-tax-credit-statistics-provisional,finance,1703553523480532503
https://www.data.gov.uk/dataset/30abcffd-ee74-4ca8-98d2-b09796cf292e/alcohol-duties-factsheet,health,1703553524246130502
https://www.data.gov.uk/dataset/5ab426d7-0409-4612-ac0b-f818eff4f3ea/revenue-based-taxes-and-benefits-stamp-duties,finance,1703553528085603705
https://www.data.gov.uk/dataset/63d1a3b3-bba5-49cc-ac72-03a60b41023b/revenue-based-taxes-and-benefits-research-and-development-tax-credits,finance,1703553528934479698
https://www.data.gov.uk/dataset/26662fdb-c230-4310-b16f-33a8ff472560/revenue-based-taxes-and-benefits-non-domestic-rating-in-england-and-wales,finance,1703553529878150651
https://www.data.gov.uk/dataset/5407af5e-03a4-48dc-81aa-65037a4d837e/revenue-based-taxes-and-benefits-child-benefit-statistics,finance,1703553530865528689
https://www.data.gov.uk/dataset/52d4f082-f539-4806-83a9-a67537394587/revenue-based-taxes-and-benefits-taxable-benefits-in-kind-and-expenses-payments,finance,1703553531791920685
https://www.data.gov.uk/dataset/2e6d4195-b028-4465-94b2-59b99b7433f9/tax-credits,finance,1703553544759935552
https://www.data.gov.uk/dataset/1e542d11-1335-4e87-accd-4607477a4e4e/income-tax,finance,1703553548454822221
https://www.data.gov.uk/dataset/73fc2d12-c6e5-4986-aa51-a71852453d8a/helpline-database-for-childcare-affordability-pilots-cap09,finance,1703553556406349227
https://www.data.gov.uk/dataset/619d60b4-1f93-47f6-a797-ca9a62043ca9/insurance-premium-tax,finance,1703553568696025275
https://www.data.gov.uk/dataset/dd196518-9447-40ad-a097-f0a055b07af1/product-recalls-and-withdrawals,Agriculture,1703553622374862141
https://www.data.gov.uk/dataset/c87e64e8-97d0-40ea-b124-ebdf72ac6037/director-and-senior-management-team-expenses,health,1703553630276862065
https://www.data.gov.uk/dataset/e4eddf62-09b4-4cf5-b5b2-acf63e0097cb/hmrc-prompt-payment-data,finance,1703553647283528146
https://www.data.gov.uk/dataset/d1a450b4-335c-49af-9bd9-db6ebf6a378e/beis-prompt-payment-data,technology,1703553675688729754
https://www.data.gov.uk/dataset/c503f327-d9a6-4568-9387-bbcbf7e0b641/local-pollution-control-statistics-in-england-and-wales,climate_environment,1703553684687442706
